TOT_POP,0-9 y/o % of total pop,10-19 y/o % of total pop,20-29 y/o % of total pop,30-39 y/o % of total pop,40-49 y/o % of total pop,50-59 y/o % of total pop,60-69 y/o % of total pop,70-79 y/o % of total pop,80+ y/o % of total pop,% White-alone,% Black-alone,% NA/AI-alone,% Asian-alone,% Hawaiian/PI-alone,% Two or more races,POP_ESTIMATE_2018,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults completing some college or associate's degree 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Percent of Population Aged 60+,CNTY_FIPS,anycondition_prevalence,Obesity_prevalence,county_n,state_n
39135,10.2312508,13.20045995,21.16775265,10.61709467,10.32068481,11.57531621,11.17925131,7.596780376,4.111409224,91.86150505,4.149738086,0.314296665,1.852561646,0.053660406,1.76823815,39135,10.9,32.4,27.6,29.0,7605,21.3,23.1,22.2,41873,37794,45952,18864,18127,737,3.9,41873,83.4,230.9,214.6,77.3,72.9,8.3,7.6,25.6964548,8.635550248,0.919607278,17.29737499,16.64051265,21.4,35,48.0,34.9,702,17
11012,9.762077733,11.96876135,17.42644388,19.34253542,11.63276426,11.55103523,9.752996731,6.038866691,2.524518707,85.66109699,11.47838721,0.599346168,0.444969125,0.009081003,1.807119506,11012,19.8,34.8,28.5,16.8,1570,18.6,20.5,18.8,49280,44329,54231,4888,4729,159,3.3,49280,94.1,253.1,225.8,85.1,77.8,8.1,7.4,9.349613368,1.938889898,0.187057331,5.834562135,4.043691516,20.6,169,48.4,36.2,1496,42
10447,17.00966785,13.99444817,11.44826266,9.629558725,9.466832584,12.68306691,12.20446061,8.289461089,5.274241409,57.41361156,0.7370537,38.36508088,0.239303149,0.009572126,3.235378578,10447,11.5,35.6,35.7,17.2,2173,21.3,31.0,30.5,44709,40162,49256,4856,4647,209,4.3,44709,78.4,240.4,219.1,92.8,84.8,9.2,8.6,5.601037139,4.783972524,0.674966421,4.014273975,6.406260237,25.1,109,46.4,35.9,1464,41
13765,9.625862695,10.10533963,8.398111151,10.57028696,10.67925899,14.94369778,19.96367599,11.7907737,3.922993098,91.97239375,0.777333818,3.46531057,1.198692336,0.130766437,2.455503088,13765,8.0,21.5,31.7,38.9,1525,11.2,20.7,20.4,53337,47971,58703,6928,6692,236,3.4,53337,74.1,285.7,262.5,95.4,88.9,7.8,7.1,6.996616138,5.430534184,0.215094589,6.049233228,6.580927718,34.0,7,34.1,23.8,225,5
102665,10.8089417,11.51901817,11.18005162,11.37388594,12.26416013,14.45965032,14.615497,8.75663566,5.022159451,95.31778113,2.47016997,0.236692154,0.346758876,0.039935713,1.588662154,102665,12.2,45.1,27.9,14.8,14938,15.1,22.3,21.0,44938,41931,47945,47087,44651,2436,5.2,44938,80.0,292.7,248.6,93.7,83.7,8.3,7.1,53.03879646,19.63814355,1.703846086,69.43611936,47.4793399,26.3,29,50.7,38.2,1288,35
10717,13.41793412,13.48325091,10.62797425,11.62638798,12.38219651,14.52831949,12.24223197,7.772697583,3.919007185,96.74349165,1.297004759,0.289260054,0.391900719,0.046654847,1.231687972,10717,16.9,48.6,24.6,9.9,1873,17.7,29.8,28.3,47713,42594,52832,5096,4898,198,3.9,47713,85.6,230.8,212.0,80.3,74.4,6.5,6.1,5.52995751,1.353262119,0.211397159,4.213529745,5.321763338,23.3,155,52.3,40.4,570,14
16489,10.51610164,10.76475226,8.830129177,9.090909091,9.776214446,15.24046334,18.83680029,11.60167384,5.34295591,77.88222451,0.642852811,18.00594336,0.36387895,0.0,3.10510037,16489,8.3,34.5,34.0,23.2,2338,14.5,23.6,22.9,46490,42753,50227,8004,7659,345,4.3,46490,76.5,264.9,238.3,94.6,86.4,7.9,7.1,8.625176312,5.218784746,0.377227376,8.656375568,9.291705885,33.1,113,47.0,36.0,1821,49
350611,9.443229106,10.95145332,10.81340859,10.70017769,11.80482073,15.38856453,15.28417534,9.61150677,6.002663921,94.75743773,2.569799578,0.139185593,0.975154801,0.026525123,1.531897174,350611,6.0,37.5,28.0,28.5,31749,9.2,12.3,10.9,58398,56090,60706,180515,172539,7976,4.4,58398,95.9,320.5,273.3,100.8,88.2,8.7,7.2,191.7168213,155.1967242,5.447900533,284.0573665,197.2194746,29.1,129,41.8,31.0,1405,38
17209,10.69789064,11.91237143,10.52937416,11.12208728,12.53413911,13.05712127,14.92242431,10.07612296,5.148468824,71.35801034,26.28275902,0.493927596,0.371898425,0.023243652,1.470160962,17209,19.8,33.5,28.7,18.0,3037,17.9,27.2,24.4,46027,41394,50660,6766,6466,300,4.4,46027,92.3,217.1,196.7,77.2,71.2,7.6,6.9,8.932157375,1.883604334,0.355596332,8.044926922,6.576771768,28.3,67,52.3,36.0,33,0
13714,12.01691702,13.93466531,11.67420155,11.25856789,12.30858976,14.67113898,11.97316611,7.583491323,4.579262068,98.08225171,0.415633659,0.393758203,0.218754557,0.080210004,0.809391862,13714,10.1,43.9,27.1,18.9,1222,9.2,10.1,9.4,58855,53417,64293,6996,6827,169,2.4,58855,108.2,273.1,236.3,86.6,79.0,7.0,6.3,7.648919472,1.488595683,0.273095749,8.530884434,6.124507953,22.2,151,43.2,31.4,663,25
1432132,14.20281091,13.23041451,15.89301824,14.11943871,12.09190214,12.47992503,9.18155589,5.41786651,3.383068041,44.87065438,43.62726341,2.913558247,4.500074016,0.414766237,3.673683711,1432132,28.0,27.6,24.5,19.8,380470,27.3,37.6,36.5,38566,36826,40306,605864,571545,34319,5.7,38566,57.0,375.1,304.1,112.9,94.8,10.2,7.4,924.1850116,651.7149559,12.16515042,1518.445281,474.8805706,16.7,5,43.7,31.5,1158,32
4195,10.01191895,11.91895113,9.415971395,10.20262217,9.36829559,13.37306317,15.85220501,11.44219309,8.414779499,97.33015495,0.190703218,0.572109654,0.643623361,0.0,1.26340882,4195,7.6,38.6,34.7,19.1,455,11.0,16.8,15.7,46954,42076,51832,2388,2325,63,2.6,46954,78.6,239.2,214.5,88.2,80.3,6.8,6.2,2.272247816,1.787356655,0.202219184,1.943913443,2.739743778,35.0,129,46.8,37.4,1094,27
66726,13.41605971,14.43365405,11.92938285,12.27257741,11.69559092,12.76413992,12.13769745,7.494829602,3.856068099,75.04870665,21.12070257,1.209423613,0.797290412,0.118394629,1.705482121,66726,15.1,34.3,31.5,19.1,9584,14.7,22.8,22.5,50131,45550,54712,30028,28720,1308,4.4,50131,82.7,224.8,199.9,72.9,66.5,6.2,5.4,23.01550301,13.58379637,1.215869502,25.24730936,22.3459611,21.8,203,50.9,35.9,548,43
17888,11.3931127,12.31551878,11.14713775,10.97942755,11.20863148,15.32871199,14.56283542,8.156305903,4.908318426,96.54516995,0.849731664,0.324239714,0.301878354,0.788237925,1.190742397,17888,11.3,40.0,30.9,17.7,1720,9.8,13.9,12.8,59043,52883,65203,9195,8938,257,2.8,59043,108.5,273.1,236.3,86.6,79.0,7.0,6.3,9.976948485,1.941665421,0.35621531,11.12734875,7.988566302,25.7,186,46.8,33.5,1019,25
72679,12.75471594,13.88984438,13.27756298,12.60749322,12.29240909,12.72857359,11.30725519,7.350128648,3.792016951,75.59405055,3.062782922,13.60365443,0.682452978,0.082554796,6.974504327,72679,12.4,35.9,33.3,18.3,12181,17.6,25.1,21.9,48499,46109,50889,32624,31421,1203,3.7,48499,93.4,206.7,189.1,73.9,68.5,6.2,5.8,20.84664015,23.74047084,2.304005322,24.31186415,41.65641622,21.4,125,48.7,34.6,667,36
9509,8.970449048,9.927437165,7.077505521,8.15017352,9.254390577,14.76495951,18.69807551,16.04795457,7.10905458,96.066884,0.641497529,1.125249763,0.199810706,0.105163529,1.861394468,9509,15.1,43.4,31.4,10.0,1677,17.8,34.5,32.3,35025,31383,38667,3834,3676,158,4.1,35025,64.4,273.1,236.3,86.6,79.0,7.0,6.3,5.303600355,1.032161029,0.189358865,5.915136363,4.246605376,40.6,85,54.9,37.7,1001,25
1996,11.52304609,12.6753507,8.266533066,11.42284569,9.819639279,14.27855711,14.72945892,9.468937876,7.815631263,96.74348697,0.701402806,0.601202405,0.400801603,0.0,1.553106212,1996,4.3,35.1,34.2,26.4,178,9.1,15.6,15.1,59722,54286,65158,1064,1037,27,2.5,59722,100.0,239.2,214.5,88.2,80.3,6.8,6.2,1.081145802,0.850432392,0.096216803,0.92492282,1.303582499,30.4,73,41.0,32.8,1081,27
10542,10.51982546,12.66363119,11.9901347,10.72851451,10.35856574,13.62170366,14.22879909,9.229747676,6.659077974,94.57408461,1.622083096,1.176247391,0.920129008,0.066401062,1.641054828,10542,8.6,28.2,36.0,27.2,1231,12.3,12.7,10.7,54984,49618,60350,5279,5137,142,2.7,54984,84.3,237.6,217.1,87.0,79.6,10.5,9.7,6.33842887,3.148409964,0.540916249,4.868246243,8.141483034,28.4,3,43.7,32.6,1251,34
41933,11.81646913,15.03350583,11.70200081,12.23380154,14.18691723,15.14320464,12.52235709,5.682875063,1.678868671,94.70584027,1.189993561,0.586650132,1.75756564,0.162163451,1.597786946,41933,5.1,15.0,24.5,55.3,2570,6.2,5.8,5.3,105374,95021,115727,24320,23581,739,3.0,105374,147.6,216.2,199.9,65.3,62.2,5.8,5.4,16.01121475,10.58570785,0.716326095,12.88060441,13.95509355,16.9,43,25.4,19.6,274,44
145179,11.95558586,13.67966441,11.37147935,12.94539844,12.4005538,13.11208921,13.10244595,8.039730264,3.393052714,78.46864905,2.664985983,14.03646533,1.660708505,0.199064603,2.970126533,145179,10.3,25.0,34.7,30.0,18215,12.6,15.9,12.7,57036,53136,60936,64633,61416,3217,5.0,57036,120.3,244.8,213.8,91.1,82.1,7.7,7.3,70.807939,36.85892715,2.840631604,67.82874,78.63699683,22.3,43,44.0,34.1,1151,31
13932,10.30720643,12.47487798,9.840654608,9.991386736,12.84094172,14.4559288,15.57565317,9.68274476,4.8306058,97.83950617,0.287108814,0.322997416,0.330175136,0.035888602,1.184323859,13932,22.4,43.0,22.2,12.4,3046,22.1,31.9,29.2,36658,32790,40526,4924,4535,389,7.9,36658,83.2,263.4,231.6,100.1,89.4,10.5,9.2,7.267533192,5.153622264,0.43204019,7.529843308,9.574319206,28.7,87,60.3,40.1,1494,48
429899,12.69902931,12.72950158,14.03864629,12.61389303,11.66204155,13.19309884,12.3019593,6.773451439,3.988378666,74.25488312,20.30128007,0.41218984,1.769718004,0.054896615,3.207032349,429899,10.8,29.7,33.2,26.3,78398,18.7,25.0,23.4,47865,45854,49876,209136,198144,10992,5.3,47865,85.2,292.7,248.6,93.7,83.7,8.3,7.1,222.0944388,82.23268177,7.134678114,290.7565215,198.8147932,21.4,95,48.0,37.3,602,35
35268,11.12623341,12.11296359,11.04117047,11.07803108,12.87285925,13.51366678,13.83974141,9.280367472,5.134966542,97.00294885,0.836452308,0.351593513,0.609617784,0.017012589,1.182374957,35268,11.6,36.8,34.3,17.2,5747,16.6,21.3,19.8,49457,44800,54114,13459,12564,895,6.6,49457,98.5,230.9,214.6,77.3,72.9,8.3,7.6,23.15734171,7.782255938,0.828739223,15.58819014,14.99623355,26.4,89,57.3,38.5,715,17
10913,14.03830294,13.34188582,12.4347109,13.11280125,11.66498671,13.35104921,12.12315587,6.515165399,3.417941904,93.77806286,0.568129754,2.400806378,0.503986072,0.064143682,2.684871254,10913,7.7,38.1,35.2,19.0,950,8.7,10.3,9.4,67242,60491,73993,5889,5709,180,3.1,67242,121.7,247.1,236.2,91.5,88.0,9.8,9.4,5.177563882,4.016721186,0.575284876,3.533892809,6.030218252,20.8,83,42.2,35.0,524,26
12339,12.35918632,12.51316962,10.94091904,11.1192155,10.88418835,12.79682308,13.91522814,9.530756139,5.940513818,72.34784018,22.73279844,1.37774536,0.640246373,0.121565767,2.779803874,12339,11.6,40.8,32.1,15.5,2462,20.2,31.1,29.9,41418,37643,45193,4749,4437,312,6.6,41418,68.3,224.8,199.9,72.9,66.5,6.2,5.4,4.256036502,2.511921342,0.2248391,4.668743072,4.132224531,28.0,343,52.0,38.5,657,43
196584,12.48779148,12.90237252,12.09864485,12.28991169,12.03149799,14.72398568,12.46388312,6.985817767,4.016094901,83.4050584,12.00250275,0.668925243,1.350059008,0.08240752,2.491047084,196584,10.0,31.6,33.7,24.7,24084,12.6,17.6,16.3,60349,57628,63070,99570,95970,3600,3.6,60349,99.3,264.9,238.3,94.6,86.4,7.9,7.1,102.8304724,62.21902969,4.497353777,103.202434,110.7769246,21.6,101,46.6,39.4,1818,49
828431,11.84685266,12.46018075,12.95183304,13.32591369,11.9189166,13.63601797,12.12001965,6.997565277,4.742700358,60.81230664,29.73766071,0.439022683,6.332693972,0.075805951,2.602510046,828431,8.9,26.2,26.3,38.6,79482,9.9,13.0,13.0,75836,73843,77829,450366,432164,18202,4.0,75836,91.3,386.0,306.1,116.2,97.6,9.6,7.5,458.3111165,315.4573374,6.854787862,779.8006672,235.1192237,22.5,5,42.1,31.6,806,20
292502,10.26625459,14.02657076,24.20222768,12.0737636,10.23001552,10.52813314,10.0173674,5.855344579,2.800322733,61.87102994,31.66781766,0.342219882,3.757923023,0.069059357,2.291950141,292502,6.4,19.1,28.8,45.7,57656,20.7,20.1,18.8,51046,49036,53056,154655,149478,5177,3.3,51046,92.1,265.2,240.7,86.8,80.1,6.9,6.0,169.738934,83.67470265,2.980044391,159.2332475,113.7086063,17.2,73,38.8,30.0,314,9
5463,15.01006773,17.13344316,12.74025261,11.05619623,11.51382025,12.30093355,9.93959363,6.077246934,4.228445909,95.58850448,0.951857954,1.70236134,0.421014095,0.054914882,1.281347245,5463,31.2,27.9,26.6,14.3,626,11.6,17.2,16.6,57240,50967,63513,2879,2812,67,2.3,57240,94.4,224.8,199.9,72.9,66.5,6.2,5.4,1.884328342,1.112134394,0.099545831,2.06705109,1.829511517,19.9,195,50.9,39.2,1565,43
6196,9.683666882,10.18398967,13.68624919,13.23434474,11.62040026,13.1859264,14.20271143,8.344092963,5.858618464,91.38153648,5.261459006,0.80697224,0.613298903,0.0,1.936733376,6196,8.8,34.0,36.9,20.4,622,11.9,14.2,13.7,50261,44755,55767,2722,2646,76,2.8,50261,86.4,227.6,206.5,88.0,80.5,6.8,6.3,3.494354981,1.77058669,0.295807151,2.564371347,3.807187005,28.0,53,49.0,39.8,638,16
24841,12.29419106,12.86985226,13.36097581,10.00362304,9.705728433,13.17579808,14.70150155,9.049555171,4.838774606,96.74731291,0.941991063,0.330099432,0.825248581,0.020128014,1.135219999,24841,13.8,34.0,27.8,24.4,3014,12.7,21.1,20.0,51089,46685,55493,11783,11336,447,3.8,51089,75.5,375.1,304.1,112.9,94.8,10.2,7.4,16.03042169,11.30430101,0.211010229,26.33814427,8.237025814,26.9,123,42.3,32.9,1186,32
5230,8.565965583,9.694072658,11.68260038,13.63288719,13.63288719,13.28871893,16.04206501,8.604206501,4.856596558,67.64818356,28.96749522,0.841300191,0.822179732,0.019120459,1.701720841,5230,18.4,41.5,30.7,9.4,1014,22.2,31.9,30.6,40653,36177,45129,2008,1842,166,8.3,40653,75.4,255.0,223.5,86.2,78.1,7.1,6.2,2.375848692,2.136601686,0.056411926,2.546091825,2.026799902,23.2,95,53.7,39.2,1220,33
256359,15.63276499,15.2110907,15.14984845,14.56044063,12.05965072,10.69203734,9.017822663,5.010551609,2.665792892,92.29635004,1.725704968,1.378535569,1.612192277,0.341708308,2.645508837,256359,9.7,29.4,37.1,23.8,23839,9.4,11.3,10.4,68106,65255,70957,124592,120217,4375,3.5,68106,95.4,216.2,199.9,65.3,62.2,5.8,5.4,97.88517401,64.71612996,4.37928699,78.74606791,85.31499839,16.0,57,38.6,30.4,1673,44
34586,11.03914879,12.73636732,12.4819291,10.038744,11.40924073,14.43647719,14.58971838,8.960272943,4.308101544,96.9496328,0.821141502,0.364309258,0.621638813,0.054935523,1.188342104,34586,9.9,38.3,31.2,20.6,3638,11.0,15.9,14.7,58295,54103,62487,20351,19809,542,2.7,58295,104.6,230.8,212.0,80.3,74.4,6.5,6.1,17.84632924,4.367259833,0.682222838,13.59794156,17.17444311,25.5,151,51.5,36.3,568,14
329261,12.05973377,12.61764983,12.84087699,14.21395185,13.08991955,13.43736428,11.36545172,6.511551626,3.863500384,57.38031531,30.70998387,0.356252335,9.037207565,0.066816295,2.449424621,329261,8.5,21.7,26.8,42.9,29502,9.0,12.6,11.5,68581,65748,71414,180933,175546,5387,3.0,68581,94.5,263.2,231.8,90.3,81.7,7.3,6.3,173.1022875,81.25524975,3.710991425,164.2113706,144.1488232,20.1,87,41.2,32.3,1704,46
40134,10.74649923,14.78048537,25.53196791,11.4416704,9.331240345,9.540539194,9.946678627,5.713360243,2.967558678,92.0914935,1.166093586,0.882045149,2.676035282,0.166940749,3.017391738,40134,3.7,19.9,31.3,45.1,4737,12.7,10.2,9.2,49538,46082,52994,20267,19769,498,2.5,49538,89.2,192.6,181.6,73.9,68.9,5.8,5.5,15.74054616,14.1390371,1.029541537,8.899814617,21.09416215,16.9,57,33.7,27.9,471,12
31175,13.45629511,14.3255814,13.13231756,11.01844427,11.21732157,12.18604651,11.74659182,8.394546913,4.522854852,69.02646351,1.103448276,20.2085004,0.647955092,1.042502005,7.971130714,31175,15.1,37.3,33.6,14.1,6210,20.6,30.8,28.6,38194,35915,40473,14389,13891,498,3.5,38194,73.6,206.7,189.1,73.9,68.5,6.2,5.8,8.94197783,10.18326034,0.988282254,10.42835434,17.86814314,24.0,115,52.7,39.7,665,36
415247,10.66618181,11.99623357,13.33206501,13.01201454,12.77938191,15.61408029,12.10002721,6.696977943,3.80303771,90.0203975,3.045175522,0.322699502,4.499249844,0.065984823,2.04649281,415247,8.2,26.3,28.2,37.3,30147,7.4,10.0,9.2,78714,76018,81410,236915,230692,6223,2.6,78714,104.5,315.1,287.6,105.9,99.6,9.7,8.6,310.4117179,159.4916223,8.571526726,266.0234545,177.8591796,20.8,11,37.7,29.0,311,29
6666,8.835883588,9.405940594,13.77137714,14.49144914,15.84158416,15.13651365,11.56615662,7.98079808,2.97029703,86.27362736,4.620462046,4.530453045,1.305130513,0.285028503,2.98529853,6666,18.3,33.7,33.2,14.8,889,18.3,18.1,16.9,42522,39102,45942,2586,2480,106,4.1,42522,72.4,213.5,185.8,72.3,65.0,5.6,5.0,1.847522008,1.162115508,0.096659891,3.099706959,1.97933095,22.0,27,48.8,34.4,1110,28
5779,13.98165773,15.26215608,11.42066101,11.76674165,10.3824191,12.11282229,11.81865375,8.392455442,4.862432947,92.47274615,3.893407164,1.159370133,0.259560478,0.069216127,2.145699948,5779,23.8,35.9,27.4,12.8,1349,23.7,37.1,36.0,37911,34034,41788,2566,2450,116,4.5,37911,62.5,224.8,199.9,72.9,66.5,6.2,5.4,1.993324819,1.176464335,0.105303927,2.186616923,1.935337188,23.4,107,53.1,39.9,1538,43
28715,11.58627895,13.12554414,12.40118405,13.95089674,13.69667421,14.48371931,11.48528644,6.449590806,2.820825353,92.06338151,3.945672993,0.658192582,0.912415114,0.170642521,2.249695281,28715,11.8,34.3,35.7,18.2,3245,11.4,15.7,14.4,57613,51853,63373,12319,11747,572,4.6,57613,114.8,230.9,214.6,77.3,72.9,8.3,7.6,18.85457262,6.336267417,0.674754644,12.69181354,12.20984594,18.1,163,49.6,38.1,656,17
2920,14.93150685,14.14383562,10.34246575,12.02054795,11.13013699,12.2260274,13.80136986,6.678082192,4.726027397,96.40410959,0.308219178,0.890410959,0.684931507,0.171232877,1.54109589,2920,4.8,35.7,42.1,17.3,266,9.2,11.4,11.0,62029,55427,68631,1704,1672,32,1.9,62029,112.3,247.1,236.2,91.5,88.0,9.8,9.4,1.385364843,1.07475725,0.153929427,0.94556648,1.613510244,25.2,25,39.8,32.6,1036,26
850967,12.18331616,13.28406389,13.71428034,12.82587926,12.57534076,13.62097473,11.24508941,6.663595651,3.887459796,84.09985346,2.377530504,1.867875017,7.870457961,0.289552944,3.494730113,850967,15.6,18.9,32.4,33.1,76206,9.1,12.4,12.3,84170,82014,86326,425728,409662,16066,3.8,84170,111.9,279.6,243.8,96.2,87.1,7.2,6.2,331.5921434,170.3136758,7.722951828,481.0818154,326.9454649,19.8,111,33.7,23.9,219,4
8297,14.48716404,14.20995541,13.6193805,12.14896951,13.07701579,12.73954441,10.50982283,6.580691816,2.627455707,77.17247198,17.11461974,1.49451609,0.891888634,1.036519224,2.289984332,8297,30.9,40.3,18.9,9.9,2156,26.1,42.2,41.1,36779,33083,40475,4358,4204,154,3.5,36779,62.7,228.7,202.9,79.1,71.9,7.0,6.1,3.79772327,2.62409664,0.114365498,3.926285865,2.690349756,17.5,3,50.4,37.2,339,10
153207,11.67635944,12.92042792,12.73179424,13.06206635,11.032133,12.43285228,13.34534323,8.157590711,4.641432833,93.99701058,0.942515681,1.533219761,1.003217869,0.134458608,2.3895775,153207,9.9,27.3,35.4,27.4,21463,14.4,19.7,19.8,51132,47992,54272,76060,72949,3111,4.1,51132,71.1,285.7,262.5,95.4,88.9,7.8,7.1,77.87363376,60.44285149,2.394042627,67.32908646,73.24694464,24.0,77,35.0,27.7,256,5
5858,6.025947422,7.101399795,19.46056675,18.7435985,17.19016729,12.7005804,9.474223284,6.094230113,3.209286446,82.41720724,10.68624104,3.465346535,1.229088426,0.017070673,2.185046091,5858,15.2,41.7,33.5,9.6,1341,44.3,29.7,24.9,35880,31913,39847,1533,1466,67,4.4,35880,49.9,285.7,262.5,95.4,88.9,7.8,7.1,2.977564645,2.311083854,0.091538257,2.574384907,2.80065925,19.5,25,42.1,31.9,235,5
117327,12.93734605,13.54504931,11.54465724,11.99638617,12.11571079,14.33259182,12.83336316,7.203797932,3.491097531,94.8767121,1.51371807,0.741517298,0.897491626,0.036649706,1.933911205,117327,9.3,37.8,30.1,22.7,12429,10.7,13.6,12.5,62247,58055,66439,62239,60206,2033,3.3,62247,109.9,287.0,249.7,97.8,87.6,7.9,6.7,51.87972687,44.4029427,1.690199246,87.03352369,70.69493098,21.7,5,41.5,30.6,833,22
109430,11.34241067,12.38417253,11.85141186,12.07438545,11.60285114,14.57187243,13.28154985,7.718176003,5.173170063,94.40555606,2.837430321,0.392031436,0.939413324,0.032897743,1.392671114,109430,11.3,35.6,35.1,17.9,14384,13.6,20.2,18.7,54063,50208,57918,56230,52968,3262,5.8,54063,83.1,284.4,240.5,99.6,87.2,7.0,5.8,42.6259854,21.40317461,1.606096971,82.89006348,51.99631585,24.6,99,50.3,36.0,510,13
8285,10.56125528,11.29752565,9.921544961,9.68014484,12.26312613,14.6047073,16.28243814,10.23536512,5.153892577,97.73083887,0.458660229,0.108630054,0.241400121,0.012070006,1.448400724,8285,20.8,49.7,20.2,9.3,1884,23.0,36.8,34.9,34054,30845,37263,3175,2974,201,6.3,34054,77.3,263.4,231.6,100.1,89.4,10.5,9.2,4.321813989,3.064725844,0.256923125,4.477803029,5.693599958,29.6,101,59.8,41.3,440,48
94340,13.12910748,12.23553106,12.51218995,13.54780581,12.53126987,13.24570702,12.46873013,7.069111724,3.260546958,84.36400254,11.86347255,0.493958024,1.00487598,0.051939792,2.221751113,94340,10.6,35.8,31.8,21.8,10032,10.8,15.2,13.1,57337,51994,62680,47485,45949,1536,3.2,57337,109.5,253.1,225.8,85.1,77.8,8.1,7.4,80.09830414,16.61050427,1.602523482,49.98479766,34.64237719,21.4,119,46.3,33.9,1489,42
17912,10.35060295,10.83631085,10.73023671,10.89213935,11.97521215,15.57056722,15.57056722,9.144707459,4.929656096,96.40464493,1.071907101,0.390799464,0.630861992,0.022331398,1.479455114,17912,10.7,36.5,30.5,22.3,2392,13.5,21.1,19.5,50190,45863,54517,8268,7845,423,5.1,50190,74.2,375.1,304.1,112.9,94.8,10.2,7.4,11.55899172,8.151146884,0.152152298,18.9915398,5.939439088,26.7,97,43.3,32.5,527,32
17505,7.74064553,10.08854613,13.05912596,12.15652671,13.81319623,13.93316195,14.00742645,10.13424736,5.067123679,93.07055127,4.564410169,0.611253927,0.554127392,0.079977149,1.119680091,17505,17.7,29.7,32.0,20.6,2542,16.8,25.4,24.4,41701,37312,46090,7639,7361,278,3.6,41701,77.3,255.0,223.5,86.2,78.1,7.1,6.2,7.952051886,7.151283464,0.188812765,8.521861836,6.783772904,27.5,11,46.3,32.0,1191,33
21899,11.99598155,11.55303895,10.49362985,11.84072332,12.48915476,14.52577743,14.72669985,8.552901959,3.822092333,98.17343258,0.598200831,0.191789579,0.219188091,0.0,0.817388922,21899,24.8,37.5,26.1,11.7,6717,31.1,36.0,35.9,32321,29084,35558,6316,5904,412,6.5,32321,64.4,230.9,214.6,77.3,72.9,8.3,7.6,14.37911495,4.832245174,0.514590003,9.67919292,9.311628631,23.9,133,64.2,40.5,725,17
31480,12.55400254,14.95870394,16.24841169,10.34625159,11.36277001,12.33799238,11.33418043,7.020330368,3.837357052,96.46759848,0.968869123,0.276365947,0.676620076,0.060355781,1.550190597,31480,10.5,48.4,24.5,16.6,4327,14.7,17.7,16.0,49580,45996,53164,14002,13391,611,4.4,49580,88.3,292.7,248.6,93.7,83.7,8.3,7.1,16.26319888,6.021611639,0.522447521,21.29108301,14.55851186,20.9,65,49.0,38.4,501,35
4771,12.76461958,11.92622092,10.58478306,10.77342276,12.24062042,13.4982184,12.95325927,9.075665479,6.183190107,95.49360721,1.509117585,0.64975896,0.272479564,0.0,2.07503668,4771,18.6,36.5,30.1,14.8,808,17.2,23.7,21.3,41249,37060,45438,2311,2198,113,4.9,41249,82.2,230.9,214.6,77.3,72.9,8.3,7.6,3.132689046,1.052771438,0.112110549,2.108746035,2.028667072,27.3,39,54.2,38.0,704,17
7060,15.08498584,15.93484419,9.971671388,12.91784703,10.9490085,11.41643059,11.99716714,7.648725212,4.079320113,97.22379603,0.155807365,0.679886686,0.45325779,0.240793201,1.246458924,7060,7.8,32.6,39.8,19.9,624,8.9,11.5,10.2,61219,54762,67676,3831,3723,108,2.8,61219,110.3,192.6,181.6,73.9,68.9,5.8,5.5,2.76893048,2.487207902,0.181107372,1.565572612,3.710688812,24.0,29,40.6,31.1,463,12
20825,16.24489796,14.63145258,13.07082833,11.51980792,10.67947179,11.64465786,10.90036014,7.025210084,4.283313325,94.4057623,0.787515006,2.280912365,0.585834334,0.057623049,1.882352941,20825,21.6,29.6,35.5,13.4,2577,12.4,15.9,15.5,53447,49672,57222,11031,10753,278,2.5,53447,96.3,192.6,181.6,73.9,68.9,5.8,5.5,8.167560517,7.336558721,0.534215441,4.617995699,10.94548081,21.6,67,45.2,32.2,474,12
3424,11.39018692,10.63084112,9.375,13.11331776,9.988317757,13.46378505,16.93925234,8.235981308,6.863317757,92.52336449,0.525700935,2.248831776,0.496495327,0.0,4.205607477,3424,7.6,29.3,39.4,23.6,366,10.9,13.2,11.8,51690,46557,56823,1769,1727,42,2.4,51690,93.6,247.1,236.2,91.5,88.0,9.8,9.4,1.624482611,1.260263295,0.180498068,1.108773846,1.892006533,30.1,91,40.5,31.9,677,26
